,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
13608,7724,Male,disloyal Customer,25,Business travel,Eco,859,2,2,2,4,1,2,1,1,3,1,4,1,3,1,11,15.0,neutral or dissatisfied
13609,101727,Female,Loyal Customer,50,Business travel,Business,1216,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0,satisfied
13610,113583,Female,Loyal Customer,39,Business travel,Business,1505,1,4,4,4,3,4,3,1,1,1,1,3,1,1,0,2.0,neutral or dissatisfied
13611,12808,Male,Loyal Customer,26,Business travel,Business,3875,2,3,1,3,2,2,2,2,3,3,4,3,4,2,10,16.0,neutral or dissatisfied
13612,38987,Male,Loyal Customer,57,Business travel,Business,3887,4,4,4,4,2,4,4,5,5,4,5,3,5,4,0,0.0,satisfied
13613,116039,Male,Loyal Customer,29,Personal Travel,Eco,390,2,5,2,4,5,2,5,5,2,2,1,3,4,5,0,0.0,neutral or dissatisfied
13614,28990,Male,Loyal Customer,13,Business travel,Business,2627,3,5,5,5,3,3,3,3,4,2,4,2,3,3,0,0.0,neutral or dissatisfied
13615,14832,Female,disloyal Customer,26,Business travel,Eco,304,1,3,1,2,4,1,4,4,4,3,5,3,2,4,0,14.0,neutral or dissatisfied
13616,85580,Female,disloyal Customer,36,Business travel,Business,259,2,2,2,1,5,2,5,5,3,2,5,4,5,5,0,0.0,neutral or dissatisfied
13617,13369,Female,Loyal Customer,68,Personal Travel,Eco,946,3,4,2,4,3,2,3,2,2,2,2,4,2,4,0,0.0,neutral or dissatisfied
13618,53365,Male,Loyal Customer,35,Business travel,Eco,1452,4,5,2,5,4,4,4,4,4,5,5,3,1,4,0,0.0,satisfied
13619,64783,Male,Loyal Customer,44,Business travel,Business,551,4,4,4,4,4,5,4,5,5,5,5,3,5,4,0,0.0,satisfied
13620,103482,Female,Loyal Customer,52,Business travel,Business,440,2,2,3,2,2,5,4,5,5,5,5,5,5,5,0,0.0,satisfied
13621,76802,Male,Loyal Customer,22,Personal Travel,Eco,546,4,3,4,1,1,4,1,1,2,4,1,5,1,1,0,0.0,neutral or dissatisfied
13622,42819,Male,Loyal Customer,60,Personal Travel,Eco,677,3,3,3,4,4,3,4,4,1,3,3,2,4,4,0,0.0,neutral or dissatisfied
13623,10743,Male,disloyal Customer,33,Business travel,Business,216,3,3,3,4,5,3,5,5,1,1,4,4,3,5,0,0.0,neutral or dissatisfied
13624,18618,Female,Loyal Customer,35,Personal Travel,Eco,383,2,2,4,3,5,4,5,5,3,2,2,4,3,5,0,11.0,neutral or dissatisfied
13625,123149,Male,disloyal Customer,23,Business travel,Eco,600,5,0,5,1,1,5,1,1,4,5,4,3,4,1,0,0.0,satisfied
13626,60367,Female,disloyal Customer,23,Business travel,Eco,1452,4,4,4,4,5,4,5,5,4,4,5,3,4,5,0,0.0,satisfied
13627,107123,Female,Loyal Customer,26,Business travel,Business,3862,1,1,1,1,5,5,5,5,3,5,4,5,4,5,0,0.0,satisfied
13628,77674,Female,disloyal Customer,30,Business travel,Eco,874,2,2,2,1,1,2,1,1,1,3,2,4,1,1,35,21.0,neutral or dissatisfied
13629,112195,Male,Loyal Customer,68,Personal Travel,Eco Plus,895,3,5,3,1,3,3,3,3,3,4,4,5,4,3,7,4.0,neutral or dissatisfied
13630,354,Female,Loyal Customer,51,Personal Travel,Eco Plus,821,2,5,2,4,2,5,4,2,2,2,2,5,2,4,23,10.0,neutral or dissatisfied
13631,35152,Male,Loyal Customer,30,Business travel,Eco,1010,5,3,3,3,5,5,5,5,2,2,5,5,3,5,0,1.0,satisfied
13632,122641,Female,disloyal Customer,23,Business travel,Eco,328,0,0,0,3,4,0,4,4,1,5,1,2,4,4,0,0.0,satisfied
13633,88997,Female,Loyal Customer,38,Business travel,Eco Plus,799,1,1,5,1,1,1,1,1,4,3,3,3,3,1,0,0.0,neutral or dissatisfied
13634,12276,Female,disloyal Customer,44,Business travel,Eco,190,4,5,4,2,2,4,2,2,5,2,2,5,5,2,56,58.0,satisfied
13635,47155,Female,Loyal Customer,30,Business travel,Business,1599,4,4,2,4,4,4,4,4,2,1,3,3,4,4,0,0.0,satisfied
13636,125563,Male,Loyal Customer,65,Personal Travel,Eco,226,1,4,0,1,2,0,2,2,3,5,4,3,5,2,5,0.0,neutral or dissatisfied
13637,112645,Female,Loyal Customer,58,Business travel,Business,1756,3,3,3,3,5,4,5,5,5,5,5,3,5,5,1,15.0,satisfied
13638,104193,Female,Loyal Customer,60,Business travel,Eco Plus,349,1,5,5,5,2,3,3,2,2,1,2,3,2,3,2,12.0,neutral or dissatisfied
13639,84514,Female,Loyal Customer,52,Business travel,Business,2486,1,1,2,1,5,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
13640,87664,Female,disloyal Customer,17,Business travel,Business,591,4,0,4,5,2,4,2,2,3,4,5,5,5,2,0,0.0,satisfied
13641,87048,Female,disloyal Customer,24,Business travel,Business,594,0,0,0,4,5,0,5,5,3,5,4,4,5,5,21,10.0,satisfied
13642,54853,Male,Loyal Customer,48,Business travel,Business,2956,1,1,1,1,3,4,4,4,4,4,4,5,4,3,0,0.0,satisfied
13643,75753,Female,disloyal Customer,19,Business travel,Eco,813,5,5,5,1,3,5,3,3,3,3,4,4,2,3,0,0.0,satisfied
13644,64994,Male,Loyal Customer,57,Business travel,Business,224,0,0,0,3,2,5,2,3,3,3,3,1,3,5,0,0.0,satisfied
13645,62172,Female,Loyal Customer,72,Business travel,Business,2454,1,4,4,4,1,2,2,1,1,1,1,3,1,1,0,0.0,neutral or dissatisfied
13646,41116,Male,Loyal Customer,48,Business travel,Eco,667,3,1,1,1,3,3,3,3,1,5,1,2,1,3,0,0.0,neutral or dissatisfied
13647,3708,Female,Loyal Customer,41,Personal Travel,Eco,427,1,1,1,4,2,1,2,2,4,4,4,3,4,2,0,0.0,neutral or dissatisfied
13648,123337,Male,Loyal Customer,55,Personal Travel,Eco Plus,328,2,1,2,1,5,2,5,5,4,4,1,2,2,5,0,0.0,neutral or dissatisfied
13649,55864,Male,Loyal Customer,44,Business travel,Business,2970,1,1,1,1,5,5,4,5,5,5,5,4,5,5,0,0.0,satisfied
13650,63566,Male,Loyal Customer,46,Business travel,Business,1737,5,5,5,5,5,4,4,4,4,4,4,4,4,4,0,0.0,satisfied
13651,28025,Male,Loyal Customer,36,Personal Travel,Eco,763,2,3,2,5,5,2,5,5,1,5,2,3,3,5,0,0.0,neutral or dissatisfied
13652,38986,Female,Loyal Customer,44,Business travel,Business,2048,5,5,5,5,3,1,4,5,5,5,5,4,5,3,0,0.0,satisfied
13653,53510,Female,Loyal Customer,24,Personal Travel,Eco,2288,1,3,1,4,3,1,3,3,2,1,4,4,3,3,3,0.0,neutral or dissatisfied
13654,49733,Female,Loyal Customer,35,Business travel,Eco,326,4,1,1,1,4,4,4,5,5,3,5,4,3,4,150,154.0,satisfied
13655,98111,Female,disloyal Customer,29,Business travel,Business,426,2,2,2,3,4,2,4,4,5,5,5,3,5,4,22,17.0,neutral or dissatisfied
13656,108204,Female,Loyal Customer,41,Personal Travel,Business,777,3,4,3,3,3,1,1,5,4,5,5,1,4,1,323,329.0,neutral or dissatisfied
13657,48666,Male,Loyal Customer,36,Business travel,Business,3199,4,4,4,4,3,5,5,5,5,5,5,4,5,5,0,34.0,satisfied
13658,110847,Male,Loyal Customer,60,Business travel,Business,2206,2,2,2,2,2,5,5,4,4,4,4,3,4,5,36,35.0,satisfied
13659,24087,Female,Loyal Customer,20,Business travel,Business,1985,4,2,2,2,4,4,4,4,2,5,3,1,3,4,0,0.0,neutral or dissatisfied
13660,7388,Female,Loyal Customer,43,Business travel,Business,522,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,10.0,satisfied
13661,98438,Male,Loyal Customer,50,Business travel,Business,3726,3,3,3,3,5,5,5,2,2,3,2,5,2,4,16,0.0,satisfied
13662,3348,Female,Loyal Customer,50,Business travel,Business,3844,2,2,2,2,4,4,4,5,5,5,5,5,5,5,76,86.0,satisfied
13663,38007,Male,Loyal Customer,32,Business travel,Business,3005,3,3,3,3,4,5,4,4,2,5,4,1,1,4,108,91.0,satisfied
13664,79444,Male,Loyal Customer,20,Personal Travel,Eco,187,4,5,4,3,2,4,2,2,5,3,5,3,4,2,1,0.0,neutral or dissatisfied
13665,77358,Male,disloyal Customer,40,Business travel,Eco,626,1,1,1,4,3,1,3,3,1,4,3,1,4,3,69,53.0,neutral or dissatisfied
13666,40733,Male,Loyal Customer,46,Business travel,Eco,558,5,2,2,2,4,5,4,4,2,2,3,4,4,4,0,0.0,satisfied
13667,118958,Female,Loyal Customer,58,Personal Travel,Eco,682,4,2,4,4,3,3,4,1,1,4,1,3,1,4,0,0.0,satisfied
13668,124499,Male,Loyal Customer,28,Business travel,Business,3147,2,5,5,5,2,2,2,2,1,5,4,4,3,2,5,4.0,neutral or dissatisfied
13669,17184,Female,Loyal Customer,47,Personal Travel,Eco,643,2,5,2,3,5,4,4,2,2,2,2,3,2,4,0,0.0,neutral or dissatisfied
13670,92953,Male,Loyal Customer,40,Business travel,Business,3753,3,3,4,3,3,4,5,4,4,4,4,3,4,4,0,0.0,satisfied
13671,79778,Female,disloyal Customer,24,Business travel,Business,1035,3,1,3,2,4,3,4,4,3,3,2,4,2,4,0,0.0,neutral or dissatisfied
13672,50079,Female,Loyal Customer,33,Business travel,Business,1724,4,4,4,4,2,2,2,3,3,4,3,1,3,2,0,0.0,satisfied
13673,120237,Male,Loyal Customer,31,Personal Travel,Eco,1325,4,5,5,3,5,5,5,5,3,2,4,3,5,5,0,3.0,satisfied
13674,60514,Female,Loyal Customer,44,Personal Travel,Eco,862,2,5,2,1,5,4,4,5,5,2,5,4,5,5,13,11.0,neutral or dissatisfied
13675,103422,Female,Loyal Customer,41,Personal Travel,Eco,237,2,5,2,1,4,2,4,4,4,3,4,3,4,4,0,0.0,neutral or dissatisfied
13676,108854,Male,Loyal Customer,46,Business travel,Business,2139,4,4,1,4,4,3,4,5,5,5,5,3,5,4,0,2.0,satisfied
13677,57000,Female,Loyal Customer,13,Personal Travel,Eco,2454,2,2,2,2,2,5,5,1,3,2,3,5,3,5,27,54.0,neutral or dissatisfied
13678,49695,Male,Loyal Customer,24,Business travel,Business,2249,0,0,0,5,2,2,2,2,4,3,2,2,2,2,0,0.0,satisfied
13679,26375,Male,Loyal Customer,38,Personal Travel,Eco,991,4,4,4,2,2,4,2,2,3,2,4,3,5,2,0,0.0,neutral or dissatisfied
13680,78738,Male,disloyal Customer,24,Business travel,Eco,554,5,2,5,5,4,5,4,4,5,4,5,4,5,4,0,6.0,satisfied
13681,2186,Female,Loyal Customer,17,Business travel,Business,685,3,3,3,3,3,3,3,3,2,5,4,1,4,3,65,54.0,neutral or dissatisfied
13682,26079,Male,Loyal Customer,35,Business travel,Business,1717,4,4,4,4,5,1,4,4,4,4,4,1,4,4,15,15.0,satisfied
13683,26960,Female,Loyal Customer,27,Personal Travel,Business,867,4,4,4,3,5,4,5,5,2,4,5,3,5,5,0,10.0,neutral or dissatisfied
13684,128268,Female,disloyal Customer,25,Business travel,Business,621,4,0,4,3,3,4,3,3,4,2,4,5,4,3,0,0.0,satisfied
13685,23289,Male,Loyal Customer,30,Business travel,Business,2371,1,2,1,1,4,4,4,4,3,2,1,1,4,4,0,0.0,satisfied
13686,67223,Female,Loyal Customer,70,Personal Travel,Eco,964,2,1,2,3,1,4,4,4,4,2,4,2,4,4,0,0.0,neutral or dissatisfied
13687,76598,Female,disloyal Customer,15,Business travel,Eco,547,1,4,1,2,4,1,3,4,5,4,4,5,5,4,0,0.0,neutral or dissatisfied
13688,116048,Male,Loyal Customer,41,Personal Travel,Eco,362,3,4,3,4,3,3,3,3,3,2,4,3,5,3,0,0.0,neutral or dissatisfied
13689,123943,Female,disloyal Customer,25,Business travel,Business,573,5,5,5,3,2,5,2,2,5,3,4,3,5,2,0,0.0,satisfied
13690,14593,Male,Loyal Customer,31,Personal Travel,Eco,1021,2,2,3,4,3,3,3,3,3,1,4,1,3,3,100,116.0,neutral or dissatisfied
13691,37580,Male,Loyal Customer,44,Business travel,Business,1545,1,3,1,1,5,4,1,4,4,4,4,4,4,2,19,7.0,satisfied
13692,52400,Female,Loyal Customer,53,Personal Travel,Eco,425,3,2,3,3,3,3,3,4,4,3,4,2,4,1,0,0.0,neutral or dissatisfied
13693,7534,Male,Loyal Customer,33,Personal Travel,Eco,762,3,1,3,2,2,3,1,2,4,2,3,3,2,2,0,0.0,neutral or dissatisfied
13694,116368,Female,Loyal Customer,41,Personal Travel,Eco,404,2,4,2,3,5,2,5,5,4,3,4,4,4,5,0,0.0,neutral or dissatisfied
13695,42209,Male,Loyal Customer,33,Business travel,Business,3141,2,2,2,2,5,5,5,5,3,2,5,1,3,5,0,0.0,satisfied
13696,59534,Female,Loyal Customer,26,Business travel,Business,2215,3,3,3,3,5,4,5,5,3,4,5,3,5,5,0,0.0,satisfied
13697,63132,Male,Loyal Customer,50,Business travel,Business,447,3,1,1,1,5,3,3,3,3,2,3,2,3,3,0,1.0,neutral or dissatisfied
13698,64682,Female,Loyal Customer,40,Business travel,Business,2257,5,5,5,5,2,5,5,4,4,4,5,5,4,3,0,0.0,satisfied
13699,16269,Male,Loyal Customer,44,Business travel,Business,2933,5,5,3,5,1,1,5,5,5,5,5,2,5,2,0,0.0,satisfied
13700,69159,Female,Loyal Customer,56,Business travel,Business,1882,2,2,2,2,4,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
13701,120158,Female,disloyal Customer,18,Business travel,Eco,2378,3,3,3,3,3,5,2,4,1,3,3,2,4,2,91,76.0,neutral or dissatisfied
13702,114245,Female,disloyal Customer,45,Business travel,Business,967,1,1,1,4,5,1,2,5,4,3,4,3,4,5,13,0.0,neutral or dissatisfied
13703,95247,Female,Loyal Customer,21,Personal Travel,Eco,192,2,5,2,5,2,2,2,2,3,4,5,3,5,2,3,4.0,neutral or dissatisfied
13704,45228,Male,Loyal Customer,67,Business travel,Business,1832,1,4,4,4,4,3,4,1,1,1,1,4,1,1,0,0.0,neutral or dissatisfied
13705,72920,Male,disloyal Customer,18,Business travel,Eco,1096,2,2,2,4,3,2,3,3,5,2,4,4,4,3,0,0.0,neutral or dissatisfied
13706,1827,Female,Loyal Customer,23,Personal Travel,Eco,408,2,4,2,1,2,2,2,2,5,5,4,4,5,2,0,0.0,neutral or dissatisfied
13707,100907,Male,Loyal Customer,16,Personal Travel,Eco,377,2,3,2,3,3,2,3,3,4,4,3,4,2,3,0,0.0,neutral or dissatisfied
13708,18836,Male,Loyal Customer,35,Business travel,Eco,551,4,1,5,5,4,4,4,2,2,4,1,4,4,4,175,175.0,satisfied
13709,22801,Male,disloyal Customer,22,Business travel,Eco,147,3,2,3,3,4,3,5,4,2,1,3,3,4,4,0,0.0,neutral or dissatisfied
13710,37884,Female,disloyal Customer,29,Business travel,Eco,1068,4,4,4,2,1,4,1,1,1,3,4,5,3,1,14,0.0,neutral or dissatisfied
13711,17393,Female,Loyal Customer,45,Business travel,Eco,351,4,4,2,4,4,4,4,2,2,1,5,4,5,4,147,163.0,satisfied
13712,39974,Male,Loyal Customer,36,Business travel,Eco,1404,4,2,2,2,4,4,4,4,3,5,4,3,1,4,0,0.0,satisfied
13713,32315,Male,Loyal Customer,45,Business travel,Business,3511,1,1,1,1,1,2,1,4,4,4,3,1,4,1,0,0.0,satisfied
13714,69685,Male,Loyal Customer,43,Business travel,Business,1801,2,2,2,2,3,4,5,4,4,4,4,4,4,4,0,0.0,satisfied
13715,58042,Male,disloyal Customer,44,Business travel,Business,589,5,5,5,3,2,5,2,2,3,5,5,3,5,2,9,15.0,satisfied
13716,36012,Male,Loyal Customer,36,Business travel,Eco,413,4,2,2,2,4,4,4,4,5,2,3,5,4,4,56,52.0,satisfied
13717,57427,Female,disloyal Customer,23,Business travel,Business,533,4,5,4,3,3,4,3,3,5,3,5,3,5,3,0,0.0,satisfied
13718,9611,Female,Loyal Customer,58,Personal Travel,Eco,288,3,4,5,1,5,4,5,5,5,5,5,4,5,3,36,20.0,neutral or dissatisfied
13719,86325,Female,Loyal Customer,44,Business travel,Business,1991,1,1,4,1,5,4,4,4,4,4,4,5,4,4,25,57.0,satisfied
13720,113445,Female,Loyal Customer,52,Business travel,Business,3930,0,0,0,2,2,5,5,2,2,2,2,5,2,4,0,0.0,satisfied
13721,15159,Female,Loyal Customer,63,Personal Travel,Eco,912,2,2,2,3,2,3,3,3,3,2,3,2,3,2,0,0.0,neutral or dissatisfied
13722,93228,Female,Loyal Customer,28,Personal Travel,Eco,1460,0,4,1,1,1,1,1,1,3,2,3,5,5,1,14,12.0,satisfied
13723,38793,Male,disloyal Customer,36,Business travel,Eco,387,2,2,1,3,5,1,5,5,3,4,4,1,4,5,0,0.0,neutral or dissatisfied
13724,47346,Female,Loyal Customer,50,Business travel,Business,1741,5,5,5,5,4,1,4,3,3,4,3,4,3,3,0,0.0,satisfied
13725,44008,Male,Loyal Customer,53,Business travel,Eco,397,4,2,1,1,4,4,4,4,2,4,3,2,3,4,0,0.0,neutral or dissatisfied
13726,83484,Male,disloyal Customer,23,Business travel,Eco,946,3,3,3,3,2,3,2,2,4,3,3,4,4,2,0,20.0,neutral or dissatisfied
13727,2669,Male,Loyal Customer,44,Personal Travel,Eco,597,5,1,5,3,2,5,2,2,4,1,1,1,3,2,0,0.0,satisfied
13728,96516,Female,Loyal Customer,12,Personal Travel,Eco,436,3,5,3,4,3,3,3,3,1,3,2,5,2,3,0,0.0,neutral or dissatisfied
13729,20531,Male,Loyal Customer,42,Business travel,Business,3868,3,3,3,3,4,3,1,4,4,4,4,1,4,3,0,0.0,satisfied
13730,53732,Female,Loyal Customer,61,Personal Travel,Eco,1208,4,3,4,1,4,5,2,3,3,4,3,5,3,5,0,0.0,satisfied
13731,14294,Male,Loyal Customer,44,Business travel,Eco,429,4,1,1,1,3,4,3,3,5,3,2,2,5,3,0,0.0,satisfied
13732,46538,Male,Loyal Customer,33,Business travel,Business,2197,0,4,0,1,5,5,5,1,4,3,2,5,1,5,281,287.0,satisfied
13733,129143,Male,Loyal Customer,51,Business travel,Business,2357,2,4,2,2,3,5,4,5,5,5,5,5,5,5,0,9.0,satisfied
13734,8575,Female,disloyal Customer,55,Business travel,Eco,109,3,2,3,3,4,3,4,4,3,4,4,1,4,4,0,0.0,neutral or dissatisfied
13735,82189,Female,Loyal Customer,47,Business travel,Business,1927,4,4,4,4,3,5,4,4,4,4,4,4,4,4,0,0.0,satisfied
13736,98530,Male,Loyal Customer,26,Personal Travel,Eco,402,2,4,2,1,2,2,2,2,3,3,5,4,4,2,0,0.0,neutral or dissatisfied
13737,74615,Female,disloyal Customer,36,Business travel,Eco,835,3,3,3,3,3,3,3,3,2,4,3,4,3,3,0,0.0,neutral or dissatisfied
13738,20217,Male,Loyal Customer,50,Business travel,Eco,224,4,4,4,4,4,4,4,4,5,4,4,5,3,4,0,0.0,satisfied
13739,129786,Male,Loyal Customer,10,Personal Travel,Eco,337,2,4,2,4,4,2,2,4,5,5,4,3,5,4,0,0.0,neutral or dissatisfied
13740,13294,Female,Loyal Customer,29,Business travel,Eco Plus,771,2,5,3,3,2,2,2,1,3,2,2,2,4,2,189,184.0,neutral or dissatisfied
13741,6503,Female,Loyal Customer,57,Business travel,Business,599,4,4,4,4,5,5,4,5,5,5,5,3,5,5,0,1.0,satisfied
13742,13609,Male,Loyal Customer,35,Business travel,Eco Plus,106,5,4,4,4,5,5,5,5,2,1,5,4,4,5,130,121.0,satisfied
13743,60150,Female,Loyal Customer,43,Personal Travel,Eco,1120,4,5,4,3,2,5,4,5,5,4,5,3,5,3,0,0.0,neutral or dissatisfied
13744,46141,Male,Loyal Customer,55,Business travel,Business,604,1,1,1,1,1,1,3,5,5,5,5,3,5,3,18,5.0,satisfied
13745,106925,Male,Loyal Customer,42,Personal Travel,Eco,1259,1,5,1,4,1,1,3,1,3,2,4,3,5,1,0,2.0,neutral or dissatisfied
13746,117974,Female,Loyal Customer,32,Personal Travel,Eco,255,1,1,1,3,3,1,5,3,3,1,3,1,4,3,7,0.0,neutral or dissatisfied
13747,128233,Male,Loyal Customer,18,Personal Travel,Eco,602,3,4,4,4,1,4,1,1,4,2,1,1,2,1,0,0.0,neutral or dissatisfied
13748,127463,Female,Loyal Customer,53,Business travel,Business,2075,3,3,3,3,2,5,5,5,5,5,5,3,5,4,0,7.0,satisfied
13749,527,Male,disloyal Customer,38,Business travel,Business,134,4,4,4,1,2,4,2,2,3,2,4,3,5,2,6,1.0,neutral or dissatisfied
13750,15172,Female,disloyal Customer,36,Business travel,Eco,430,3,0,3,2,5,3,2,5,2,2,2,1,4,5,0,0.0,neutral or dissatisfied
13751,10102,Female,Loyal Customer,39,Business travel,Business,1656,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0,satisfied
13752,44539,Female,Loyal Customer,54,Personal Travel,Eco,157,2,1,2,4,3,4,4,2,2,2,5,4,2,3,0,0.0,neutral or dissatisfied
13753,11200,Male,Loyal Customer,47,Personal Travel,Eco,201,3,2,3,3,2,3,2,2,2,1,4,4,3,2,0,0.0,neutral or dissatisfied
13754,47022,Male,Loyal Customer,46,Business travel,Business,1993,4,4,3,4,2,1,4,5,5,5,5,5,5,5,0,0.0,satisfied
13755,117998,Male,Loyal Customer,25,Personal Travel,Eco Plus,255,3,2,3,3,4,3,4,4,4,3,3,4,4,4,8,6.0,neutral or dissatisfied
13756,30645,Male,Loyal Customer,45,Business travel,Eco,533,1,2,2,2,1,1,1,1,4,2,2,1,3,1,0,1.0,neutral or dissatisfied
13757,62795,Male,Loyal Customer,10,Personal Travel,Eco,2556,3,2,4,3,4,3,3,1,2,4,3,3,4,3,4,0.0,neutral or dissatisfied
13758,3997,Female,disloyal Customer,58,Business travel,Business,419,3,3,3,1,2,3,5,2,4,2,5,4,4,2,0,0.0,neutral or dissatisfied
13759,78327,Male,Loyal Customer,57,Business travel,Business,1547,2,2,2,2,5,5,4,2,2,2,2,3,2,4,0,0.0,satisfied
13760,79040,Female,Loyal Customer,44,Business travel,Business,3184,1,1,1,1,2,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
13761,20812,Male,Loyal Customer,52,Business travel,Eco,508,5,2,2,2,5,5,5,5,3,1,5,1,3,5,7,0.0,satisfied
13762,41959,Female,Loyal Customer,26,Business travel,Business,3378,5,5,3,5,5,5,5,5,1,2,1,1,1,5,0,0.0,satisfied
13763,46221,Female,Loyal Customer,36,Business travel,Eco,752,4,3,3,3,4,4,4,4,4,4,2,4,2,4,55,59.0,satisfied
13764,59064,Male,Loyal Customer,23,Business travel,Business,1744,3,5,5,5,3,3,3,3,2,4,1,3,2,3,5,0.0,neutral or dissatisfied
13765,47555,Male,Loyal Customer,29,Business travel,Eco Plus,532,2,5,5,5,2,2,2,2,4,3,4,1,3,2,0,0.0,neutral or dissatisfied
13766,49919,Female,Loyal Customer,33,Business travel,Business,1543,4,4,4,4,3,4,1,4,4,4,4,2,4,4,0,0.0,satisfied
13767,113834,Female,Loyal Customer,59,Personal Travel,Eco Plus,197,3,5,3,2,3,4,3,5,5,3,1,2,5,1,7,0.0,neutral or dissatisfied
13768,110114,Male,Loyal Customer,53,Business travel,Business,3021,5,5,5,5,4,4,5,5,5,5,5,5,5,3,2,0.0,satisfied
13769,129498,Male,Loyal Customer,40,Business travel,Business,1846,2,3,3,3,2,4,3,2,2,2,2,3,2,1,0,0.0,neutral or dissatisfied
13770,129614,Male,Loyal Customer,45,Business travel,Business,447,4,4,4,4,5,5,4,2,2,2,2,5,2,5,0,0.0,satisfied
13771,56863,Female,disloyal Customer,49,Business travel,Business,2565,3,3,3,2,3,4,4,3,3,5,4,4,5,4,0,0.0,neutral or dissatisfied
13772,9321,Male,Loyal Customer,41,Business travel,Business,419,3,3,3,3,4,4,4,5,5,5,5,5,5,3,0,0.0,satisfied
13773,54832,Female,Loyal Customer,48,Business travel,Eco,862,3,3,3,3,2,2,2,3,3,3,3,3,3,3,10,15.0,neutral or dissatisfied
13774,41129,Male,disloyal Customer,20,Business travel,Eco,140,3,2,3,4,3,3,4,3,4,2,3,1,4,3,0,0.0,neutral or dissatisfied
13775,53936,Female,Loyal Customer,24,Business travel,Business,2007,5,5,5,5,5,5,5,5,3,4,3,4,1,5,0,0.0,satisfied
13776,87742,Male,Loyal Customer,58,Business travel,Business,214,3,5,5,5,5,4,3,2,2,2,3,2,2,2,2,6.0,neutral or dissatisfied
13777,23858,Female,disloyal Customer,24,Business travel,Eco,552,2,1,2,3,1,2,1,1,2,1,2,2,3,1,0,0.0,neutral or dissatisfied
13778,15830,Male,Loyal Customer,45,Business travel,Eco,195,2,3,3,3,2,2,2,2,2,2,3,3,5,2,0,8.0,satisfied
13779,39801,Female,Loyal Customer,36,Business travel,Eco,272,4,3,3,3,4,4,4,4,3,4,4,3,2,4,49,58.0,satisfied
13780,119112,Female,Loyal Customer,18,Personal Travel,Eco,1020,3,3,4,3,3,4,2,3,1,4,3,4,3,3,0,0.0,neutral or dissatisfied
13781,83266,Female,disloyal Customer,43,Business travel,Business,2079,4,4,4,3,1,4,1,1,4,4,4,4,4,1,0,0.0,neutral or dissatisfied
13782,71041,Female,Loyal Customer,46,Business travel,Business,1826,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
13783,47339,Female,Loyal Customer,27,Business travel,Eco,588,5,3,3,3,5,5,5,5,4,4,4,1,3,5,0,0.0,satisfied
13784,121074,Male,Loyal Customer,50,Business travel,Eco Plus,951,1,2,2,2,1,1,1,1,3,2,4,3,4,1,0,18.0,neutral or dissatisfied
13785,109142,Female,Loyal Customer,63,Personal Travel,Business,483,2,2,3,3,4,2,3,5,5,3,5,3,5,4,0,7.0,neutral or dissatisfied
13786,67305,Female,disloyal Customer,20,Business travel,Eco,1017,3,3,3,3,4,3,4,4,4,1,4,3,3,4,36,22.0,neutral or dissatisfied
13787,86217,Female,Loyal Customer,37,Business travel,Eco,226,5,2,2,2,5,5,5,5,1,2,2,5,3,5,3,2.0,satisfied
13788,35720,Male,Loyal Customer,54,Personal Travel,Eco,2465,1,5,1,4,1,1,4,3,3,3,5,4,4,4,0,0.0,neutral or dissatisfied
13789,104989,Female,Loyal Customer,61,Business travel,Business,3751,2,1,1,1,1,4,3,2,2,2,2,4,2,4,29,23.0,neutral or dissatisfied
13790,2050,Male,Loyal Customer,47,Business travel,Eco,812,3,3,3,3,3,3,3,3,1,1,3,2,3,3,63,51.0,neutral or dissatisfied
13791,69795,Male,Loyal Customer,56,Business travel,Business,1738,4,4,4,4,2,5,5,5,5,5,5,3,5,3,0,0.0,satisfied
13792,73853,Male,Loyal Customer,14,Personal Travel,Eco,1810,5,3,5,1,1,5,1,1,1,2,4,5,2,1,0,0.0,satisfied
13793,25576,Male,Loyal Customer,57,Business travel,Business,874,1,1,1,1,2,4,2,2,2,2,2,4,2,5,0,0.0,satisfied
13794,69301,Male,Loyal Customer,25,Business travel,Business,1096,2,2,2,2,4,5,4,4,3,4,5,3,4,4,0,0.0,satisfied
13795,84390,Female,Loyal Customer,33,Business travel,Business,1971,3,5,4,4,2,3,4,3,3,3,3,3,3,1,27,40.0,neutral or dissatisfied
13796,34634,Female,disloyal Customer,42,Business travel,Eco,427,4,3,4,3,5,4,3,5,4,3,5,5,4,5,0,0.0,satisfied
13797,74394,Female,Loyal Customer,29,Business travel,Business,3823,3,3,3,3,5,4,5,5,3,5,5,4,4,5,12,11.0,satisfied
